    °„C	        No	    CH0	            CH1	            CH2	            CH3
50.399	3882	0.1260041074	696.2718186540	0.4129613884	-0.2107567913
50.443	3883	0.1260221080	695.4713580293	0.4128757961	-0.2107490427
50.468	3884	0.1260322408	694.6708974046	0.4127928265	-0.2107455856
50.500	3885	0.1260453538	693.8723143263	0.4127105720	-0.2107408172
50.537	3886	0.1260603741	693.0762346432	0.4126279600	-0.2107323534
50.563	3887	0.1260707454	692.2795291114	0.4125465401	-0.2107257969
50.600	3888	0.1260860041	691.4847011259	0.4124642856	-0.2107169754
50.629	3889	0.1260975674	690.6911248381	0.4123802431	-0.2107104189
50.664	3890	0.1261117534	689.9000519455	0.4122962005	-0.2107043392
50.691	3891	0.1261228398	689.1064756576	0.4122139461	-0.2106976635
50.728	3892	0.1261378602	688.3147769162	0.4121318109	-0.2106901533
50.760	3893	0.1261508540	687.5255815700	0.4120478876	-0.2106820471
50.790	3894	0.1261631326	686.7357603750	0.4119653947	-0.2106750137
50.820	3895	0.1261751727	685.9509459705	0.4118813522	-0.2106648809
50.854	3896	0.1261888818	685.1598730779	0.4117989786	-0.2106574899
50.883	3897	0.1262008027	684.3769362197	0.4117162473	-0.2106503374
50.915	3898	0.1262134389	683.5908701176	0.4116342313	-0.2106468803
50.946	3899	0.1262260751	682.8060557131	0.4115487582	-0.2106382972
50.984	3900	0.1262415723	682.0237447038	0.4114661462	-0.2106324560
51.014	3901	0.1262539700	681.2395561480	0.4113824613	-0.2106269724
51.049	3902	0.1262677983	680.4616260804	0.4112990148	-0.2106185085
51.080	3903	0.1262806729	679.6811926175	0.4112144954	-0.2106107599
51.107	3904	0.1262916402	678.9032625498	0.4111336715	-0.2106051571
51.139	3905	0.1263046340	678.1265841798	0.4110483176	-0.2105941898
51.172	3906	0.1263179854	677.3499058098	0.4109664208	-0.2105845338
51.214	3907	0.1263349132	676.5751049861	0.4108834512	-0.2105764276
51.242	3908	0.1263464765	675.8034334066	0.4108000046	-0.2105680830
51.272	3909	0.1263583974	675.0292584317	0.4107170350	-0.2105625993
51.308	3910	0.1263730601	674.2588385498	0.4106347806	-0.2105568773
51.337	3911	0.1263846234	673.4859152726	0.4105502612	-0.2105490095
51.379	3912	0.1264016704	672.7167470882	0.4104669339	-0.2105450756
51.402	3913	0.1264113263	671.9457013575	0.4103834874	-0.2105442411
51.431	3914	0.1264231280	671.1796624172	0.4102987296	-0.2105442411
51.467	3915	0.1264376716	670.4104942328	0.4102162367	-0.2105407840
51.494	3916	0.1264484004	669.6482103853	0.4101331478	-0.2105357772
51.536	3917	0.1264655665	668.8827972938	0.4100502974	-0.2105304128
51.560	3918	0.1264752225	668.1180100511	0.4099644667	-0.2105124122
51.597	3919	0.1264902429	667.3582295989	0.4098825699	-0.2105014450
51.628	3920	0.1265029983	666.5959457514	0.4097991234	-0.2104940540
51.659	3921	0.1265152768	665.8380428456	0.4097161537	-0.2104873783
51.694	3922	0.1265297011	665.0788882422	0.4096323496	-0.2104801065
51.724	3923	0.1265417413	664.3216111852	0.4095489031	-0.2104737884
51.757	3924	0.1265552119	663.5605790353	0.4094650989	-0.2104689008
51.788	3925	0.1265676097	662.8095604664	0.4093826061	-0.2104532844
51.821	3926	0.1265810804	662.0535351070	0.4092995172	-0.2104402906
51.849	3927	0.1265924052	661.3018906892	0.4092142826	-0.2104376680
51.882	3928	0.1266059951	660.5471170275	0.4091328626	-0.2104325420
51.914	3929	0.1266189889	659.8023569466	0.4090491777	-0.2104272968
51.946	3930	0.1266317443	659.0494608313	0.4089674001	-0.2104221708
51.980	3931	0.1266455726	658.3065782968	0.4088838344	-0.2104179985
52.015	3932	0.1266597585	657.5536821815	0.4087984806	-0.2104113227
52.045	3933	0.1266719178	656.8095479494	0.4087164646	-0.2104056007
52.077	3934	0.1266849116	656.0666654150	0.4086323028	-0.2103999979
52.106	3935	0.1266968326	655.3206536365	0.4085494523	-0.2103941566
52.141	3936	0.1267108993	654.5802744973	0.4084646945	-0.2103862888
52.176	3937	0.1267250852	653.8373919628	0.4083814864	-0.2103809244
52.207	3938	0.1267378406	653.0970128236	0.4082986360	-0.2103717453
52.236	3939	0.1267494039	652.3560078356	0.4082167392	-0.2103645927
52.278	3940	0.1267665700	651.6231388821	0.4081324582	-0.2103558904
52.313	3941	0.1267805175	650.8808821965	0.4080487733	-0.2103502876
52.340	3942	0.1267914848	650.1505166382	0.4079654460	-0.2103426582
52.364	3943	0.1268013791	649.4145184406	0.4078819995	-0.2103359825
52.398	3944	0.1268149690	648.6803977895	0.4077991490	-0.2103277570
52.432	3945	0.1268289165	647.9512839288	0.4077155833	-0.2103220350
52.464	3946	0.1268417911	647.2227959170	0.4076320176	-0.2103181011
52.500	3947	0.1268564538	646.4849201730	0.4075485711	-0.2103114253
52.531	3948	0.1268690900	645.7564321611	0.4074640517	-0.2103051073
52.561	3949	0.1268813686	645.0335767885	0.4073826317	-0.2103005773
52.595	3950	0.1268951968	644.3125989623	0.4072985892	-0.2102904445
52.624	3951	0.1269066409	643.5797300088	0.4072169308	-0.2102838880
52.658	3952	0.1269205884	642.8600038803	0.4071340804	-0.2102769739
52.689	3953	0.1269329862	642.1365226589	0.4070523028	-0.2102681524
52.721	3954	0.1269460992	641.4199257743	0.4069686179	-0.2102613574
52.754	3955	0.1269594507	640.6995737970	0.4068845753	-0.2102532512
52.781	3956	0.1269705371	639.9792218196	0.4068001751	-0.2102468139
52.810	3957	0.1269823388	639.2632507839	0.4067183975	-0.2102387077
52.842	3958	0.1269950942	638.5410212601	0.4066349510	-0.2102316743
52.874	3959	0.1270082073	637.8300570148	0.4065509085	-0.2102253562
52.905	3960	0.1270207242	637.1147118279	0.4064692501	-0.2102178460
52.941	3961	0.1270352678	636.4031217339	0.4063878302	-0.2102108127
52.978	3962	0.1270504074	635.6940350350	0.4063028339	-0.2102037794
53.002	3963	0.1270600633	634.9799415457	0.4062195066	-0.2101963884
53.040	3964	0.1270755605	634.2727323933	0.4061372522	-0.2101882821
53.066	3965	0.1270861701	633.5661490897	0.4060535673	-0.2101813680
53.098	3966	0.1270988063	632.8570623909	0.4059719089	-0.2101769573
53.129	3967	0.1271113233	632.1467239944	0.4058887008	-0.2101696855
53.163	3968	0.1271251516	631.4482767253	0.4058070425	-0.2101609832
53.192	3969	0.1271371917	630.7441968169	0.4057228807	-0.2101559764
53.228	3970	0.1271514968	630.0463753966	0.4056401495	-0.2101491815
53.256	3971	0.1271628217	629.3429213371	0.4055581335	-0.2101422674
53.290	3972	0.1271766500	628.6450999168	0.4054756406	-0.2101383334
53.329	3973	0.1271926240	627.9472784965	0.4053902868	-0.2101340419
53.357	3974	0.1272039489	627.2519604714	0.4053080324	-0.2101303464
53.389	3975	0.1272169427	626.5516356559	0.4052281621	-0.2101304656
53.426	3976	0.1272318439	625.8606985724	0.4051430467	-0.2101225978
53.448	3977	0.1272409038	625.1641288498	0.4050610307	-0.2101136571
53.483	3978	0.1272552089	624.4750693128	0.4049799684	-0.2101107961
53.512	3979	0.1272668914	623.7866356246	0.4048962834	-0.2101030475
53.551	3980	0.1272823886	623.0938209947	0.4048125985	-0.2100951797
53.582	3981	0.1272952632	622.4047614577	0.4047314170	-0.2100861198
53.610	3982	0.1273065881	621.7188311648	0.4046502355	-0.2100802785
53.645	3983	0.1273205356	621.0310233254	0.4045683387	-0.2100706226
53.677	3984	0.1273336486	620.3457188812	0.4044854882	-0.2100659734
53.708	3985	0.1273460464	619.6641695299	0.4044018033	-0.2100577480
53.730	3986	0.1273551063	618.9807426322	0.4043200257	-0.2100561982
53.772	3987	0.1273722725	618.3004449785	0.4042377713	-0.2100445157
53.798	3988	0.1273825245	617.6220248712	0.4041536095	-0.2100377208
53.830	3989	0.1273955183	616.9398496711	0.4040721896	-0.2100304490
53.857	3990	0.1274064855	616.2645588079	0.4039907696	-0.2100250846
53.896	3991	0.1274223404	615.5911454911	0.4039069655	-0.2100205547
53.929	3992	0.1274356918	614.9120995350	0.4038256647	-0.2100162631
53.952	3993	0.1274452285	614.2393120670	0.4037423374	-0.2100088722
53.985	3994	0.1274583416	613.5665245990	0.4036621096	-0.2099999315
54.019	3995	0.1274724083	612.8974922238	0.4035794976	-0.2099920636
54.061	3996	0.1274890976	612.2253306046	0.4034966471	-0.2099834806
54.086	3997	0.1274995880	611.5544206831	0.4034165384	-0.2099769241
54.118	3998	0.1275123434	610.8847624591	0.4033335688	-0.2099678642
54.146	3999	0.1275239067	610.2188593280	0.4032534601	-0.2099615461
54.183	4000	0.1275386886	609.5542078945	0.4031706097	-0.2099486715
54.215	4001	0.1275518017	608.8889306121	0.4030890705	-0.2099368697
54.247	4002	0.1275646763	608.2274084227	0.4030053856	-0.2099588042
54.262	4003	0.1275707559	607.5627569892	0.4029255153	-0.2099448568
54.296	4004	0.1275847034	606.9018606485	0.4028455259	-0.2099311477
54.332	4005	0.1275991277	606.2465969471	0.4027605297	-0.2099275714
54.369	4006	0.1276140289	605.5819455136	0.4026788713	-0.2099288827
54.398	4007	0.1276259498	604.9291852074	0.4025981666	-0.2099228030
54.432	4008	0.1276397781	604.2757990525	0.4025149585	-0.2099157697
54.455	4009	0.1276490764	603.6167802582	0.4024343730	-0.2099058753
54.487	4010	0.1276619510	602.9640199521	0.4023534299	-0.2098966962
54.526	4011	0.1276775675	602.3087562507	0.4022720100	-0.2098842984
54.552	4012	0.1276881771	601.6628802814	0.4021895172	-0.2098802453
54.582	4013	0.1277003364	601.0082424288	0.4021082164	-0.2098732120
54.615	4014	0.1277136879	600.3623664595	0.4020269157	-0.2098614103
54.650	4015	0.1277279930	599.7127353974	0.4019470454	-0.2098524696
54.674	4016	0.1277376489	599.0668594281	0.4018622876	-0.2098460323
54.714	4017	0.1277538614	598.4191059124	0.4017837287	-0.2098373300
54.743	4018	0.1277655439	597.7732299431	0.4017011167	-0.2098264819
54.768	4019	0.1277757959	597.1323607643	0.4016185046	-0.2098174220
54.795	4020	0.1277867632	596.4908657367	0.4015381576	-0.2098050243
54.830	4021	0.1278009491	595.8518741043	0.4014579297	-0.2097810632
54.858	4022	0.1278121548	595.2091273790	0.4013773442	-0.2097926265
54.884	4023	0.1278228836	594.5701357466	0.4012958051	-0.2097822553
54.913	4024	0.1278344469	593.9374026023	0.4012139083	-0.2097727185
54.955	4025	0.1278514938	593.2996626675	0.4011321307	-0.2097755796
54.989	4026	0.1278653221	592.6700587672	0.4010519028	-0.2097729570
55.015	4027	0.1278756933	592.0291895884	0.4009717942	-0.2097683078
55.049	4028	0.1278895216	591.4020890833	0.4008920432	-0.2097610360
55.084	4029	0.1279037075	590.7693559390	0.4008100272	-0.2097567445
55.114	4030	0.1279161053	590.1341193994	0.4007289648	-0.2097568637
55.147	4031	0.1279295759	589.5088964408	0.4006498099	-0.2097494727
55.174	4032	0.1279403048	588.8817959357	0.4005662442	-0.2097313529
55.203	4033	0.1279518681	588.2584505235	0.4004867316	-0.2097269422
55.232	4034	0.1279636698	587.6300983208	0.4004060269	-0.2097230083
55.272	4035	0.1279801207	587.0029978158	0.4003256798	-0.2097218162
55.303	4036	0.1279925184	586.3784007060	0.4002455712	-0.2097056037
55.329	4037	0.1280032473	585.7613137818	0.4001645088	-0.2097026235
55.364	4038	0.1280171947	585.1423493113	0.4000824928	-0.2097084647
55.394	4039	0.1280295925	584.5208814455	0.4000030994	-0.2096905833
55.421	4040	0.1280402021	583.9037945213	0.3999223947	-0.2097009545
55.455	4041	0.1280542688	583.2873334460	0.3998430014	-0.2096910602
55.486	4042	0.1280665474	582.6708723707	0.3997639656	-0.2096958285
55.513	4043	0.1280775147	582.0537854465	0.3996824264	-0.2096860534
55.540	4044	0.1280887203	581.4392019176	0.3996020794	-0.2096984511
55.571	4045	0.1281009989	580.8264959351	0.3995217323	-0.2097019082
55.596	4046	0.1281111317	580.2169191967	0.3994417429	-0.2097106105
55.623	4047	0.1281223373	579.6054649118	0.3993627071	-0.2097141868
55.659	4048	0.1281370001	578.9958881733	0.3992823600	-0.2097108489
55.690	4049	0.1281493979	578.3863114349	0.3991996288	-0.2097020274
55.717	4050	0.1281602459	577.7817414869	0.3991223812	-0.2096804505
55.753	4051	0.1281749086	577.1777973877	0.3990413188	-0.2096735364
55.786	4052	0.1281881409	576.5682206493	0.3989624023	-0.2096624499
55.815	4053	0.1281998234	575.9649023989	0.3988814592	-0.2096537477
55.847	4054	0.1282130556	575.3628358461	0.3988014697	-0.2096483832
55.868	4055	0.1282216387	574.7620209910	0.3987235069	-0.2096116668
55.902	4056	0.1282351093	574.1605802870	0.3986437558	-0.2096126204
55.938	4057	0.1282498913	573.5635205247	0.3985634088	-0.2096159583
55.961	4058	0.1282591896	572.9664607624	0.3984837770	-0.2096238261
55.996	4059	0.1282731371	572.3719043953	0.3984027146	-0.2096233493
56.025	4060	0.1282849388	571.7704636914	0.3983247518	-0.2096132165
56.055	4061	0.1282972174	571.1840433588	0.3982447623	-0.2096094018
56.087	4062	0.1283099728	570.5913645382	0.3981666802	-0.2096108323
56.116	4063	0.1283220129	569.9943047759	0.3980871676	-0.2096057063
56.149	4064	0.1283354836	569.4028776528	0.3980070590	-0.2096024877
56.180	4065	0.1283476429	568.8120763786	0.3979271887	-0.2096001035
56.217	4066	0.1283630209	568.2269077436	0.3978488682	-0.2095919972
56.247	4067	0.1283750611	567.6411132599	0.3977691172	-0.2095860368
56.273	4068	0.1283853131	567.0503119856	0.3976892470	-0.2095807916
56.304	4069	0.1283979492	566.4663950483	0.3976103304	-0.2095748311
56.334	4070	0.1284102278	565.8818522621	0.3975311755	-0.2095714932
56.359	4071	0.1284203606	565.2991870224	0.3974526165	-0.2095657712
56.392	4072	0.1284338312	564.7165217827	0.3973727463	-0.2095602876
56.419	4073	0.1284447985	564.1388633334	0.3972946642	-0.2095599299
56.448	4074	0.1284563618	563.5555722449	0.3972158669	-0.2095556384
56.476	4075	0.1284675675	562.9785396444	0.3971350430	-0.2095526582
56.509	4076	0.1284811573	562.4015070439	0.3970582722	-0.2095440751
56.541	4077	0.1284939127	561.8238485947	0.3969788788	-0.2095306045
56.569	4078	0.1285052376	561.2518227847	0.3969000814	-0.2095217830
56.597	4079	0.1285169201	560.6697833937	0.3968216417	-0.2095109349
56.627	4080	0.1285288411	560.1008868278	0.3967420099	-0.2095053321
56.655	4081	0.1285400467	559.5294868666	0.3966652391	-0.2094987756
56.694	4082	0.1285561400	558.9593386030	0.3965844152	-0.2094903117
56.721	4083	0.1285668688	558.3904420370	0.3965069292	-0.2094832784
56.749	4084	0.1285781937	557.8221713199	0.3964308737	-0.2094750529
56.784	4085	0.1285924988	557.2582815443	0.3963501690	-0.2094698077
56.809	4086	0.1286025124	556.6881332808	0.3962741134	-0.2094611054
56.840	4087	0.1286151486	556.1192367148	0.3961956737	-0.2094584828
56.867	4088	0.1286259966	555.5603537297	0.3961183069	-0.2094534760
56.901	4089	0.1286399441	554.9927088614	0.3960386751	-0.2094437009
56.929	4090	0.1286511498	554.4313224811	0.3959608314	-0.2094394093
56.953	4091	0.1286609250	553.8711877985	0.3958848951	-0.2094317799
56.988	4092	0.1286749916	553.3110531158	0.3958051441	-0.2094260579
57.021	4093	0.1286883431	552.7534218284	0.3957265851	-0.2094195014
57.049	4094	0.1286997872	552.1995456338	0.3956486223	-0.2094169980
57.070	4095	0.1287081318	551.6425401951	0.3955729244	-0.2094113952
57.110	4096	0.1287243443	551.0855347565	0.3954949615	-0.2094119912
57.133	4097	0.1287338810	550.5266517715	0.3954175946	-0.2094078189
57.163	4098	0.1287460404	549.9765306697	0.3953386781	-0.2094022160
57.192	4099	0.1287577229	549.4270354168	0.3952607152	-0.2093889838
57.218	4100	0.1287683325	548.8719075246	0.3951841828	-0.2093840962
57.257	4101	0.1287841874	548.3230381205	0.3951078889	-0.2093840962
57.290	4102	0.1287974196	547.7697877747	0.3950271842	-0.2093751555
57.319	4103	0.1288091021	547.2240476146	0.3949505326	-0.2093732482
57.345	4104	0.1288195925	546.6770557569	0.3948731658	-0.2093706256
57.378	4105	0.1288328248	546.1319414456	0.3947962758	-0.2093676453
57.410	4106	0.1288460570	545.5824461926	0.3947192666	-0.2093604928
57.433	4107	0.1288551169	545.0398352766	0.3946427342	-0.2093525058
57.465	4108	0.1288682299	544.5003536046	0.3945641753	-0.2093472606
57.491	4109	0.1288787203	543.9596202349	0.3944885966	-0.2093415385
57.532	4110	0.1288954096	543.4182610165	0.3944092032	-0.2093378430
57.554	4111	0.1289043503	542.8812827397	0.3943327900	-0.2093303328
57.579	4112	0.1289142447	542.3392976725	0.3942575690	-0.2093242532
57.611	4113	0.1289272385	541.8035710933	0.3941811558	-0.2093137627
57.636	4114	0.1289373713	541.2659669677	0.3941036698	-0.2093159085
57.665	4115	0.1289492922	540.7264852957	0.3940268990	-0.2093069678
57.700	4116	0.1289632397	540.1963913558	0.3939512011	-0.2092975503
57.728	4117	0.1289748030	539.6619164742	0.3938757416	-0.2092930203
57.760	4118	0.1289875584	539.1311966855	0.3937976595	-0.2092845565
57.785	4119	0.1289979296	538.5992251992	0.3937202927	-0.2092721587
57.808	4120	0.1290069895	538.0685054105	0.3936443563	-0.2092529660
57.842	4121	0.1290208178	537.5402890170	0.3935669895	-0.2092499858
57.870	4122	0.1290320235	537.0101950771	0.3934920069	-0.2092455750
57.899	4123	0.1290438252	536.4863596252	0.3934145208	-0.2092411643
57.926	4124	0.1290547925	535.9562656853	0.3933394190	-0.2092368727
57.961	4125	0.1290690976	535.4336819311	0.3932620521	-0.2092303162
57.989	4126	0.1290801840	534.9098464793	0.3931869503	-0.2092254287
58.017	4127	0.1290917473	534.3866368763	0.3931110140	-0.2092192298
58.044	4128	0.1291027146	533.8628014244	0.3930342432	-0.2092133885
58.073	4129	0.1291145163	533.3433469143	0.3929578300	-0.2092081433
58.105	4130	0.1291271525	532.8232665553	0.3928824897	-0.2092026597
58.131	4131	0.1291376429	532.3031861963	0.3928066726	-0.2091966992
58.165	4132	0.1291514712	531.7874867789	0.3927303787	-0.2091890698
58.188	4133	0.1291610080	531.2661547223	0.3926562305	-0.2091862088
58.224	4134	0.1291754323	530.7517070026	0.3925799365	-0.2091813212
58.254	4135	0.1291874724	530.2366334341	0.3925025697	-0.2091770297
58.281	4136	0.1291986781	529.7228115632	0.3924285407	-0.2091728574
58.305	4137	0.1292084533	529.2108672387	0.3923517699	-0.2091674929
58.337	4138	0.1292212086	528.6989229142	0.3922789331	-0.2091603404
58.369	4139	0.1292342025	528.1888561361	0.3922025199	-0.2091521149
58.397	4140	0.1292455273	527.6800410557	0.3921264644	-0.2091484194
58.421	4141	0.1292553025	527.1680967312	0.3920513625	-0.2091440087
58.450	4142	0.1292669850	526.6592816507	0.3919744725	-0.2091360217
58.476	4143	0.1292773562	526.1517182679	0.3919006820	-0.2091291075
58.506	4144	0.1292895156	525.6491616755	0.3918247456	-0.2091241008
58.543	4145	0.1293045359	525.1415982927	0.3917497630	-0.2091189748
58.568	4146	0.1293149072	524.6390417003	0.3916765685	-0.2091145640
58.593	4147	0.1293246823	524.1327300151	0.3916020627	-0.2091065770
58.619	4148	0.1293352919	523.6314251203	0.3915240998	-0.2091044312
58.657	4149	0.1293509084	523.1332494696	0.3914505477	-0.2090939408
58.690	4150	0.1293642598	522.6313187260	0.3913747305	-0.2090987092
58.712	4151	0.1293730813	522.1300138313	0.3912989134	-0.2090903645
58.733	4152	0.1293815451	521.6349674246	0.3912251229	-0.2090613967
58.764	4153	0.1293939429	521.1374176227	0.3911512131	-0.2089996462
58.796	4154	0.1294069367	520.6398678207	0.3910775418	-0.2089907055
58.823	4155	0.1294179040	520.1479506581	0.3910017247	-0.2089823609
